item,itemLabel,website,industryLabel,hqLabel,ownedByLabel,memberOfLabel,inception,dissolved,revenue,revenue_date_parsed,country
http://www.wikidata.org/entity/Q3772906,Gruppo Sciscione,grupposciscione.it,Publishing,Rome,,,1978-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3776892,Grom,gromgelato.com/it/it/home.html,Foodservice,Turin,Unilever,,2003-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q377705,Mercadona,mercadona.com,Retail,"Tavernes Blanques, Vila Nova De Gaia",,,1977-01-18 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q3777340,Gruppo Comet,gruppocomet.it,Electronics Store Chain,Bologna,,,1967-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3777384,MFE - MediaForEurope,mfemediaforeurope.com,Media Industry,"Amsterdam, Cologno Monzese",Fininvest,,1993-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q377869,Société de Transports de l'Agglomération Stéphanoise,reseau-stas.fr,Public Transport,Saint-Priest-En-Jarez,Transdev,,2000-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q3778828,Gufram,gufram.it/en,Industrial Manufacturing,Italy,,,1966-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3778882,Guglielmo coffee,guglielmocaffe.it,Coffee,"Bologna, Stalettì",,,1943-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q377915,Agip,agip.eni.it,Petroleum Industry,Rome,Eni,,1926-04-03 00:00:00+00:00,2013-01-01 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3781425,Q3781425,criteriacaixacorp.cat,Investment,Avinguda Diagonal,,,2007-01-01 00:00:00+00:00,2011-01-01 00:00:00+00:00,,,Spain
http://www.wikidata.org/entity/Q3783405,Harmont & Blaine,harmontblaine.com,Fashion,Naples,,,1986-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3783814,Q3783814,hazardedizioni.it,Publishing,Milan,,,1986-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3785095,Hera Group,gruppohera.it,Petroleum Industry,Bologna,,,2002-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3785735,Q3785735,ipercoop.hr,Mass-Market Retailing,Zagreb,Q3689974,,2000-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q378698,Jaeger-LeCoultre,jaeger-lecoultre.com,"Luxury Good, Watchmaker, Wristwatch",Le Sentier,Richemont,,1833-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q3787735,3 Italy,tre.it,Telecommunications,Trezzano Sul Naviglio,CK Hutchison Holdings,,1999-11-01 00:00:00+00:00,2016-12-31 00:00:00+00:00,1739000000.0,2014-01-01 00:00:00+00:00,Italy
http://www.wikidata.org/entity/Q3788367,IRFIS – FinSicilia,irfis.it,Financial Services,Palermo,,,1950-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q378849,Navantia,navantia.es,"Shipbuilding, Weapons Industry",Madrid,Government of Spain,,2005-01-01 00:00:00+00:00,,1240000000.0,2018-01-01 00:00:00+00:00,Spain
http://www.wikidata.org/entity/Q3788748,IP Gruppo API,ip.gruppoapi.com,Fuel Energy Industry,Genoa,Gruppo API,,1974-05-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q378944,Modern Times Group,mtg.se,Mass Media,Stockholm,,,1997-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q3792743,Il Gigante,ilgigante.net,Mass-Market Retailing,Bresso,,,1972-09-21 00:00:00+00:00,,1200000000.0,2023-01-01 00:00:00+00:00,Italy
http://www.wikidata.org/entity/Q379515,Advanced Digital Broadcast,adbglobal.com,Television,Pregny-Chambésy,,Wi-Fi Alliance,1995-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q37981897,Oud Essentials,oudessentials.com,Essential Oil,Carouge,,,2016-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q3798385,Industria Cartaria Pieretti,pieretti.it,Pulp And Paper Industry,Lucca,,,1924-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q379911,Denner,denner.ch,Retail,Zurich,Migros,,1969-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q379938,BAWAG,bawag.at/bawag/privatkunden,"Economics Of Banking, Financial Sector, Financial Service Activities, Except Insurance And Pension Funding, Financial Services",Vienna,,,2005-08-01 00:00:00+00:00,,,,Austria
http://www.wikidata.org/entity/Q3803598,Nexi,nexigroup.com,Financial Services,Milan,,,2017-01-01 00:00:00+00:00,,3360000000.0,2023-01-01 00:00:00+00:00,Italy
http://www.wikidata.org/entity/Q3804080,Italfondiario,dovalue.it/it/donext,Financial Sector,Rome,,,1891-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3804082,Italgas,italgas.it,Manufacture Of Gas; Distribution Of Gaseous Fuels Through Mains,Turin,Snam,,1837-09-12 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3804477,Italtel,italtel.com,Telecommunications,Settimo Milanese,Telecom Italia Finance,,1921-07-21 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q38045109,Beerbay,beerbay.net,"Craft Beer, Retail",Ourense,,,2017-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q3804515,Itema,itemagroup.com/index.php?lang=en,Textile Industry,Colzate,,,2012-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q38066691,Q38066691,qredits.nl,Financial Services,Almelo,,,2009-01-01 00:00:00+00:00,,,,Netherlands
http://www.wikidata.org/entity/Q3812045,Kiko Milano,kikocosmetics.com,"Cosmetics Industry, Retail Sale Of Perfumery And Beauty Products In Specialized Stores",Bergamo,,,1997-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q381321,Aero Services Executive,aeroservices-executive.com,Q112165870,Paris,,,1985-01-01 00:00:00+00:00,2004-01-01 00:00:00+00:00,,,France
http://www.wikidata.org/entity/Q3813620,Grupo Compás,valvula.es,Petrochemical Product,Barcelona,,,1972-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q3815128,Tous,tous.com,Jewelry,Manresa,,,1920-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q381955,ATM,atm.it,Public Transport,Milan,Milan,,1931-05-22 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3819784,Caja Murcia,fundacioncajamurcia.es,Financial Services,Murcia,,,1964-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q3821299,Safelayer Secure Communications,safelayer.com,Software Industry,Spain,,,1999-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q38257113,Important Looking Pirates,ilpvfx.com,Visual Effects,Stockholm,,,2007-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q3826566,Lampre,lampre.com,Iron And Steel Industry,Usmate Velate,,,1975-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q382686,Manor,manor.ch,Retail,Basel,,,1902-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q3831673,Libero,libero.it,"Internet Industry, Media Industry, Telecommunications",Milan,Italiaonline,,1999-01-01 00:00:00+00:00,2013-01-01 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3833050,OpNet,opnet.it,Telecommunications,Milan,Wind Tre,,2001-05-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3835099,Liu·Jo,liujo.com/gb,Clothing Industry,Carpi,,,1995-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3836487,Loison,loison.com,Food Industry,Costabissara,,,1938-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3838379,Lucchini RS,lucchinirs.com,Iron And Steel Industry,"Brescia, Lovere",,Union des Industries Ferroviaires Européennes,1856-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3838997,Lucky Red Distribuzione,luckyred.it,Film Industry,Rome,,,1987-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q383911,Falck Group,falck.it,"Iron And Steel Industry, Manufacture Of Basic Metals",Sesto San Giovanni,,,1906-01-26 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3840818,Lupetti - Editori di Comunicazione,lupetti.com,Publishing,Milan,,,1985-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3841234,MC-link,mclink.it,Telecommunications,Rome,"F2i, Marguerite Fund",,1986-01-01 00:00:00+00:00,2018-08-01 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3841263,MD Discount,mdspa.it,Mass-Market Retailing,Gricignano Di Aversa,,,1994-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3841339,MISNA,misna.org,Publishing,Rome,,,1997-12-02 00:00:00+00:00,2015-12-31 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3853456,Mecc Alte,meccalte.it,Electrical Engineering,Creazzo,,,1947-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q385366,Corsair International,flycorsair.com,Aviation,Rungis,,,1981-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q3853710,Q3853710,mediashopping.it,Commerce,Milan,RTI,,2005-10-03 00:00:00+00:00,2022-07-07 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3853911,Megabus,uk.megabus.com,Transport,Perth,Stagecoach Group,,2003-08-01 00:00:00+00:00,,,,United Kingdom
http://www.wikidata.org/entity/Q3855735,Metronapoli,metro.na.it,Transport,Naples,,,2001-01-01 00:00:00+00:00,2013-01-01 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3855742,MM,mmspa.eu,"Engineering, Public Housing, Water Management",Milan,Milan,,1955-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3855753,Metroweb,metroweb.it,Telecommunications,Milan,"Fastweb, Metroweb Italia",,1997-12-12 00:00:00+00:00,2017-01-13 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3856975,Microgame,microgame.it,Online Gambling,Benevento,,,1996-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3857795,Milano Assicurazioni,milass.it,Insurance,Milan,,,1825-01-01 00:00:00+00:00,2013-01-01 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3858905,Miroglio,mirogliogroup.com,Textile Industry,Alba,,,1947-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3859591,Mivar,mivar.it,"Consumer Electronics Industry, Furniture",Abbiategrasso,,,1945-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3859734,Mobilità di Marca,mobilitadimarca.it,Transport,Treviso,,,2011-12-30 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3862854,Morcelliana,morcelliana.net,Publishing,Brescia,,Italian Publishers Association,1925-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q386372,Telemark Hospital Trust,sthf.no,Hospitals And Rehabilitation,Skien,,,2001-12-13 00:00:00+00:00,,,,Norway
http://www.wikidata.org/entity/Q3866987,Mulberry,mulberry.com,Fashion,Chilcompton,,,1971-01-01 00:00:00+00:00,,,,United Kingdom
http://www.wikidata.org/entity/Q3869507,EOLO,eolo.it,Telecommunications,Busto Arsizio,Partners Group,,1998-12-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3869511,New Generation Mobile,ngm-mobile.com,"Electronics Industry, Telecommunications",Montopoli In Val D'Arno,,,2003-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3873359,Natuzzi,natuzzi.com,Industrial Manufacturing,Santeramo In Colle,,,1959-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3873447,Navigazione Montanari,navmont.com,Water Transport,Fano,,,1999-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3877588,Noberasco,noberasco.it,Food Industry,Albenga,,,1908-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3878999,Nova Coop,e-coop.it/cooperative/coop-nova/home-nc,Mass-Market Retailing,Vercelli,,,1989-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3880025,Nòverca,noverca.it,Telecommunications,Rome,TIM Group,,2000-01-01 00:00:00+00:00,2019-01-01 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3880181,OMP Racing,ompracing.com,Automotive Industry,Ronco Scrivia,,,1973-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3884382,Salt Mobile,salt.ch,Telecommunications,Renens,NJJ Holding,,1999-06-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q388555,Lohner-Werke,lohner.at,"Automotive Industry, Railway Industry",Vienna,,,1821-01-01 00:00:00+00:00,1971-01-01 00:00:00+00:00,,,Austria
http://www.wikidata.org/entity/Q388731,Travys,travys.ch,Public Transport,Yverdon-Les-Bains,,,2001-07-04 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q3888961,Paglieri,paglieri.it,"Consumer Goods Industry, Cosmetics Industry",Italy,,,1876-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q38903,Universal Music Group,universalmusic.com,"Music Industry, Phonographic Industry","Broadway, California, New York, Santa Monica","Pershing Square Holdings, Tencent, Vivendi",Copyright Alliance,1934-09-01 00:00:00+00:00,,5673000000.0,2017-01-01 00:00:00+00:00,Netherlands
http://www.wikidata.org/entity/Q389063,Bit Managers,bitmanagers.com,Video Game Industry,Barcelona,,,1988-01-01 00:00:00+00:00,2005-01-01 00:00:00+00:00,,,Spain
http://www.wikidata.org/entity/Q38907969,Swiss AviationSoftware,swiss-as.com,"Aircraft Industry, Software Industry",Allschwil,Swiss International Air Lines,,2004-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q38945060,Proshop,proshop.dk,Retail,Aarhus,,,1995-01-01 00:00:00+00:00,,3350760000.0,2024-01-01 00:00:00+00:00,Denmark
http://www.wikidata.org/entity/Q3898469,Peak Performance,peakperformance.com,Sports Industry,Stockholm,,,1986-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q3899900,Perini Navi,perininavi.it,Shipyard,Viareggio,The Italian Sea Group,,1983-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3902241,Piazza Italia,piazzaitalia.it,Clothing Industry,Nola,,,1993-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q39047089,Gamious,gamious.com,Video Game Industry,Haarlem,,,2011-01-01 00:00:00+00:00,,,,Netherlands
http://www.wikidata.org/entity/Q39047644,Idilia Foods,idilia.es,Food Industry,Valencia,,,2015-01-01 00:00:00+00:00,,194000000.0,2023-01-01 00:00:00+00:00,Spain
http://www.wikidata.org/entity/Q39055583,Schwarz Etienne,schwarz-etienne.ch,Watchmaker,La Chaux-De-Fonds,,,1902-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q39055812,Two Brothers Pictures,twobrotherspictures.com,Television,London,,,2011-10-25 00:00:00+00:00,,,,United Kingdom
http://www.wikidata.org/entity/Q39064,Canonical Ltd.,canonical.com,Software Industry,London,,"CVE Numbering Authority, Linux Foundation, OpenPOWER Foundation",2004-03-05 00:00:00+00:00,,,,United Kingdom
http://www.wikidata.org/entity/Q39073733,Boboli,boboli.es,Clothing Industry,Llinars Del Vallès,,,1984-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q3907789,Pomellato,pomellato.com,Jewelry,Milan,,,1967-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3909455,PosteMobile,postemobile.it,Telecommunications,Rome,Postepay,,2007-11-26 00:00:00+00:00,,234543000.0,2017-01-01 00:00:00+00:00,Italy
http://www.wikidata.org/entity/Q3909456,Gruppo Assicurativo Poste Vita,postevita.poste.it,Insurance Industry,Rome,Poste Italiane,,1999-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3909459,Postepay,postepay.poste.it,Financial Sector,Rome,Poste Italiane,,2003-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q392195,Jopen,jopenbier.nl,Brewing Industry,Haarlem,,CRAFT,1992-01-01 00:00:00+00:00,,,,Netherlands
http://www.wikidata.org/entity/Q392221,Brown-Forman,brown-forman.com,Beverage Industry,Louisville,,,1870-01-01 00:00:00+00:00,,,,Netherlands
http://www.wikidata.org/entity/Q3924567,Svenska Spel,svenskaspel.se,Gambling Industry,Visby,,World Lottery Association,1997-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q3925346,Publitalia '80,publitalia.it,Media Industry,Italy,Mediaset,,1979-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3928114,RTI,rti.it,Media Industry,"Mediaset Production Center In Cologno Monzese, Rome",Mediaset,,1977-05-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q39291854,ViTrains,vitrains.it,"Game Industry, Rail Transport Modelling",Italy,,,2005-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q392934,Agenzia Nazionale Stampa Associata,ansa.it,News Media,Rome,,,1945-01-15 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3929474,RaiNet,rainet.it,Telecommunications,Rome,RAI,,1999-06-23 00:00:00+00:00,2014-01-01 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3929491,Rai Cinema,rai.it/raicinema,Film Industry,Italy,RAI,,1998-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3929496,Rai Fiction,raiplay.it/fiction,Television,Rome,RAI,,1997-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3929524,Rai Trade,raitrade.it,Phonographic Industry,Rome,RAI,,1997-01-01 00:00:00+00:00,2011-01-01 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3929525,Rai Teche,teche.rai.it,Telecommunications,Rome,RAI,,2000-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3929540,Raiffeisen Landesbank Südtirol – Cassa Centrale Raiffeisen dell'Alto Adige,raiffeisen.it,Financial Services,Bolzano,,,1889-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3929643,Rainbow CGI,rbw-cgi.it,Video Game Industry,Roma Capitale,,,2006-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3931092,Reale Mutua Assicurazioni,realemutua.it,Insurance Industry,Turin,,,1828-12-31 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3933603,Rete automobilistica maremmana amiatina,griforama.it,Public Transport,Grosseto,,,1913-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3933699,Q3933699,retelit.it,Telecommunications,Milan,,,1996-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3935263,Riello,riello.com,Home Appliance Industry,Legnago,United Technologies Corporation,,1922-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3937954,Riviera Trasporti,rivieratrasporti.it,Public Transport,Imperia,,,1975-01-07 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3943389,SACE,sace.it,Insurance Industry,Rome,Ministry of Economy and Finance,,1977-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3943396,Q3943396,saisautolinee.it,Public Transport,Enna,,,1926-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3943438,SARPOM,esso.it/italy-italian/pa/about_what_refinery_trecate.aspx,Oil Refining,San Martino,"Gruppo API, Q125929111",,1947-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3943471,Scarpa,world.scarpa.com,"Retail, Shoe Manufacturer, Textile Industry",Asolo,,,1938-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3943518,SDA Express Courier,sda.it,Transportation Industry,Rome,Poste Italiane,,1984-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3943538,SD Cinematografica,sdcinematografica.com,Television,Rome,,,1981-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3943636,SIA S.p.A.,sia.eu,Payment,Milan,,,1977-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3943659,Sisal,sisal.com,Gambling Industry,Milan,Flutter Entertainment,World Lottery Association,1945-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3943670,SITFA,sitfa.net,Transport Sciences,Moncalieri,,,1962-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3943699,SKS365,sks365.com,Sports Betting,Vienna,,,2009-01-01 00:00:00+00:00,,,,Austria
http://www.wikidata.org/entity/Q3943772,Snaitech,snaitech.it,"Operation Of Sports Facilities, Sports Betting",Lucca,,,1990-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3943803,SOGIN,sogin.it,Energy Industry,Rome,,,1999-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3943952,STET,stet.it,Telecommunications,Turin,Istituto per la Ricostruzione Industriale,,1933-10-21 00:00:00+00:00,1997-07-31 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q3943956,STP Bari,stpspa.it,Passenger Transport,Trani,,,2000-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3943974,SUN Novara,sun.novara.it,Public Transport,Novara,,,1950-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q394437,Veolia Transport Nederland,veolia-transport.nl,Public Transport,Breda,Transdev,,1997-01-01 00:00:00+00:00,,,,Netherlands
http://www.wikidata.org/entity/Q3946053,Salvatore Ferragamo Italia S.p.A.,ferragamo.com,Fashion,Florence,,,1927-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3949497,KMD,kmd.dk,Information Technology,Ballerup,KMD Holdco 4 A/S,DLM Forum,1972-01-01 00:00:00+00:00,,,,Denmark
http://www.wikidata.org/entity/Q3950244,Sara Assicurazioni,sara.it,Insurance Industry,Rome,"Automobile Club d'Italia, Generali Italia, Reale Mutua Assicurazioni",,1946-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q3950538,Saremar,saremar.it,Freight Transport,Cagliari,,,1988-01-01 00:00:00+00:00,2016-04-01 00:00:00+00:00,,,Italy
